Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
May,22,Monday,22,13.2,0,28.2,8.9,120.5,0,0,15,0,0,0,0.6,0.1,30.3,54
May,22,Monday,23,12.9,0,20.2,6.3,75.8,0,0,7.1,0,0,0,0.2,0,15.3,27.6
May,23,Tuesday,0,12.7,0,17.1,5.4,74.6,0,0,3.9,0,0,0,0.1,0,15.3,27.6
May,23,Tuesday,1,12.4,0,15.5,4.8,74,0,0,2.3,0,0,0,0.1,0,15.3,27.6
May,23,Tuesday,2,12.1,0,15,4.7,73.9,0,0,1.8,0,0,0,0.1,0,15.3,27.6
May,23,Tuesday,3,11.8,0,14.6,4.5,77,0,0,1.4,0,0,0,0.1,0,15.3,27.6
May,23,Tuesday,4,11.5,0,14.5,4.5,77,0,0,1.3,0,0,0,0.1,0,15.3,27.6
May,23,Tuesday,5,12.1,0,21.9,6.8,121.5,0,0,8.7,0,0,0,0.4,0.1,30.3,54
May,23,Tuesday,6,12.6,158.1,21.4,6.7,313.9,0,27.7,8.2,130.4,60.5,54.1,72.8,0.1,30.3,54
May,23,Tuesday,7,13.2,65.7,55.5,17.5,502,0,24.1,42.3,41.6,60.5,54.1,72.8,0.2,91.5,163.1
May,23,Tuesday,8,13.8,26.6,269.7,84.7,1083.7,0,20.8,256.7,5.9,60.5,54.1,72.8,0.5,273.3,487.6
May,23,Tuesday,9,14.3,23.6,318.7,99.8,1115.9,0,17.8,305.5,5.8,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,10,14.9,18.4,344.7,107.2,1123.3,0,14.1,331.4,4.2,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,11,15.8,11.7,384.7,116.3,1132.5,0,8.8,371.6,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,12,16.7,8.3,353.6,110.3,1971.6,0,3.2,340.4,5.1,60.5,54.1,72.8,0.5,247.9,442.5
May,23,Tuesday,13,17.6,2.6,474.6,138.4,1353.4,0,0,461.2,2.6,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,14,18,0,849.3,220.3,1233,0,0,836.1,0,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,15,18.5,0,870.8,226.1,1545.4,0,0,857.6,0,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,16,18.9,0,885.6,230.2,1243,0,0,872.4,0,60.5,54.1,72.8,0.5,277.7,495.6
May,23,Tuesday,17,18.2,0,641,184.3,865,0,0,628,0,60.5,54.1,72.8,0.3,158.8,283.3
May,23,Tuesday,18,17.6,10.8,181.4,59.2,561.6,0,0,168.2,10.9,60.5,54.1,72.8,0.2,95.9,171.2
May,23,Tuesday,19,16.9,15.4,137.1,44.5,548.8,0,2.2,124.1,13.2,60.5,54.1,72.8,0.2,95.9,171.2
May,23,Tuesday,20,16,38.5,92.4,29.8,445.9,0,7.5,79.3,31.1,60.5,54.1,72.8,0.1,65.1,116
May,23,Tuesday,21,15.2,67.5,67.8,21.7,419.3,0,12.1,54.7,55.2,60.5,54.1,72.8,0.1,61.8,110
May,23,Tuesday,22,14.3,0,58.5,18.6,131.5,0,0,45.4,0,0,0,1.9,0.1,30.3,54
May,23,Tuesday,23,14,0,45.1,14.3,84.8,0,0,32.1,0,0,0,1.4,0,15.3,27.6
May,24,Wednesday,0,13.8,0,38.9,12.3,82.5,0,0,25.9,0,0,0,1.3,0,15.3,27.6
May,24,Wednesday,1,13.5,0,32.2,10.2,80.1,0,0,19.1,0,0,0,0.7,0,15.3,27.6
May,24,Wednesday,2,12.7,0,24.8,7.8,77.4,0,0,11.7,0,0,0,0.5,0,15.3,27.6
May,24,Wednesday,3,12,0,17.6,5.5,74.8,0,0,4.5,0,0,0,0.2,0,15.3,27.6
May,24,Wednesday,4,11.2,0,15.1,4.7,77.2,0,0,1.9,0,0,0,0.1,0,15.3,27.6
May,24,Wednesday,5,12.2,0,42.4,13.2,128.8,0,0,29.3,0,0,0,1.2,0.1,30.3,54
May,24,Wednesday,6,13.1,126.6,40.6,12.8,319.9,0,24.7,27.5,101.9,60.5,54.1,72.8,0.1,30.3,54
May,24,Wednesday,7,14.1,55.7,80.9,25.6,510.2,0,18.8,67.8,36.8,60.5,54.1,72.8,0.2,91.5,163.1
May,24,Wednesday,8,14.8,30.6,314.6,98.9,1097.9,0,14.8,301.4,15.8,60.5,54.1,72.8,0.5,273.3,487.6
May,24,Wednesday,9,15.4,14.5,356.9,110.1,1126.3,0,11.1,343.7,3.3,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,10,16.1,9.7,347,108.4,1124.6,0,6.8,333.8,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,11,16.3,8.7,369.7,113.4,1129.6,0,5.8,356.7,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,12,16.6,8.1,361.2,111.8,1973.1,0,3.8,348,4.3,60.5,54.1,72.8,0.5,247.9,442.5
May,24,Wednesday,13,16.8,5.7,441.2,129.1,1344.1,0,2.8,428,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,14,16.8,5.7,446,130.1,1146.3,0,2.8,432.9,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,15,16.7,6.1,448.2,130.7,1453.3,0,3.2,435.1,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,16,16.7,6.1,442.4,129.3,1145.5,0,3.2,429.1,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,24,Wednesday,17,15.6,13.1,223.3,71.7,755.7,0,9.8,210.2,3.2,60.5,54.1,72.8,0.3,158.8,283.3
May,24,Wednesday,18,14.4,32.3,121.1,38.5,540.9,0,17.1,107.9,15.1,60.5,54.1,72.8,0.2,95.9,171.2
May,24,Wednesday,19,13.3,44.2,93.9,29.5,533.9,0,23.7,80.7,20.5,60.5,54.1,72.8,0.2,95.9,171.2
May,24,Wednesday,20,13.1,56.6,54.3,17.1,433.2,0,24.7,41.2,31.9,60.5,54.1,72.8,0.1,65.1,116
May,24,Wednesday,21,12.9,62.1,40.9,12.8,410.4,0,26.1,27.8,36,60.5,54.1,72.8,0.1,61.8,110
May,24,Wednesday,22,12.7,0,30.6,9.6,121.3,0,0,17.5,0,0,0,0.6,0.1,30.3,54
May,24,Wednesday,23,12.4,0,24.1,7.5,77.1,0,0,11,0,0,0,0.5,0,15.3,27.6
May,25,Thursday,0,12.2,0,19.7,6.1,75.5,0,0,6.6,0,0,0,0.2,0,15.3,27.6
May,25,Thursday,1,11.9,0,16.3,5.1,74.3,0,0,3.2,0,0,0,0.1,0,15.3,27.6
May,25,Thursday,2,11.6,0,15.3,4.8,73.9,0,0,2.2,0,0,0,0.1,0,15.3,27.6
May,25,Thursday,3,11.4,0,15,4.6,77.2,0,0,1.8,0,0,0,0.1,0,15.3,27.6
May,25,Thursday,4,11.1,0,14.8,4.6,77.1,0,0,1.6,0,0,0,0.1,0,15.3,27.6
May,25,Thursday,5,11.8,0,20.4,6.3,121,0,0,7.2,0,0,0,0.3,0.1,30.3,54
May,25,Thursday,6,12.6,125,21.4,6.7,313.9,0,27.7,8.3,97.4,60.5,54.1,72.8,0.1,30.3,54
May,25,Thursday,7,13.3,90.7,53.8,16.9,501.5,0,23.7,40.8,67,60.5,54.1,72.8,0.2,91.5,163.1
May,25,Thursday,8,13.8,27.1,274.3,86,1085.1,0,20.8,261.1,6.4,60.5,54.1,72.8,0.5,273.3,487.6
May,25,Thursday,9,14.4,22.1,333.6,104.4,1120.5,0,17.1,320.5,5,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,10,14.9,17.3,366,111.8,1127.9,0,14.1,352.7,3.1,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,11,16.1,9.7,419.9,124.1,1140.2,0,6.8,406.6,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,12,17.4,4.1,404,121.5,1982.8,0,0,390.8,4.1,60.5,54.1,72.8,0.5,247.9,442.5
May,25,Thursday,13,18.6,0,884.7,229.8,1441.5,0,0,871.7,0,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,14,18.6,0,907.4,235.9,1248.7,0,0,894.3,0,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,15,18.6,0,914.8,237.9,1557.2,0,0,901.6,0,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,16,18.6,0,912.7,237.3,1250.1,0,0,899.5,0,60.5,54.1,72.8,0.5,277.7,495.6
May,25,Thursday,17,17.7,6.1,326.5,104.3,788.3,0,0,313.4,6.1,60.5,54.1,72.8,0.3,158.8,283.3
May,25,Thursday,18,16.9,13.2,193.1,62.7,565,0,2.2,180,11.1,60.5,54.1,72.8,0.2,95.9,171.2
May,25,Thursday,19,16,22.1,153.9,49.6,553.9,0,7.5,140.9,14.6,60.5,54.1,72.8,0.2,95.9,171.2
May,25,Thursday,20,14.6,45.5,104.9,33.4,449.5,0,15.8,91.7,29.8,60.5,54.1,72.8,0.1,65.1,116
May,25,Thursday,21,13.2,67.5,74.6,23.5,421.1,0,24.1,61.3,43.4,60.5,54.1,72.8,0.1,61.8,110
May,25,Thursday,22,11.8,0,60.3,18.7,131.8,0,0,47,0,0,0,2.1,0.1,30.3,54
May,25,Thursday,23,11.1,0,43.6,13.5,83.9,0,0,30.5,0,0,0,1.3,0,15.3,27.6
May,26,Friday,0,10.4,0,31.7,9.7,79.6,0,0,18.5,0,0,0,0.8,0,15.3,27.6
May,26,Friday,1,9.7,0,21.7,6.6,76.1,0,0,8.5,0,0,0,0.3,0,15.3,27.6
May,26,Friday,2,9.4,0,18.2,5.5,78.2,0,0,4.9,0,0,0,0.3,0,15.3,27.6
May,26,Friday,3,9.1,0,16.5,5,77.6,0,0,3.4,0,0,0,0.1,0,15.3,27.6
May,26,Friday,4,8.8,0.1,15.3,4.6,77.2,0,0,2.2,0.1,0,0,0.1,0,15.3,27.6
May,26,Friday,5,10.3,0.1,39.8,12.2,127.7,0,0,26.6,0.1,0,0,1.1,0.1,30.3,54
May,26,Friday,6,11.8,87.6,42.2,13.1,320.3,0,32.7,29,54.8,60.5,54.1,72.8,0.1,30.3,54
May,26,Friday,7,13.3,67.7,84.9,26.7,511.3,0,23.7,71.9,43.8,60.5,54.1,72.8,0.2,91.5,163.1
May,26,Friday,8,15.1,17.4,337,105.7,1104.8,0,12.8,323.9,4.7,60.5,54.1,72.8,0.5,273.3,487.6
May,26,Friday,9,17,4.4,404,121.2,1137.4,0,1.5,390.7,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,10,18.8,0,846.3,220,1232.7,0,0,833.1,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,11,19.4,0,893,232.4,1245.2,0,0,879.8,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,12,20.1,0,857.5,223.7,2081.6,0,0,844.4,0,60.5,54.1,72.8,0.5,247.9,442.5
May,26,Friday,13,20.7,0,952.8,249.6,1461.3,0,0,939.3,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,14,21.1,0,978.6,256.9,1269.7,0,0,965,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,15,21.4,0,989.5,260.1,1579.5,0,0,976,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,16,21.8,0,992.9,261.2,1274.1,0,0,979.3,0,60.5,54.1,72.8,0.5,277.7,495.6
May,26,Friday,17,21.4,0,775,204.1,884.8,0,0,761.8,0,60.5,54.1,72.8,0.3,158.8,283.3
May,26,Friday,18,21.1,0,646.8,187.7,686.7,0,0,633.6,0,60.5,54.1,72.8,0.2,95.9,171.2
May,26,Friday,19,20.7,0,603.4,175.5,676.5,0,0,590.4,0,60.5,54.1,72.8,0.2,95.9,171.2
May,26,Friday,20,19.1,0,502.3,146.9,559.7,0,0,489.2,0,60.5,54.1,72.8,0.1,65.1,116
May,26,Friday,21,17.4,24.4,127,41.4,439,0,0,113.8,24.4,60.5,54.1,72.8,0.1,61.8,110
May,26,Friday,22,15.8,0,117.5,37.8,153.3,0,0,104.2,0,0,0,4.6,0.1,30.3,54
May,26,Friday,23,15.1,0,98.3,31.4,104.3,0,0,85.2,0,0,0,3.8,0,15.3,27.6
May,27,Saturday,0,14.3,0,85,27,99.2,0,0,71.9,0,0,0,3.1,0,15.3,27.6
May,27,Saturday,1,13.6,0,73.3,23.1,94.9,0,0,60.1,0,0,0,2.7,0,15.3,27.6
May,27,Saturday,2,13.2,0,64,20.1,91.5,0,0,51,0,0,0,2.2,0,15.3,27.6
May,27,Saturday,3,12.7,0,52.7,16.5,87.3,0,0,39.5,0,0,0,1.8,0,15.3,27.6
May,27,Saturday,4,12.3,0,45.7,14.3,84.8,0,0,32.5,0,0,0,1.3,0,15.3,27.6
May,27,Saturday,5,13.7,0,84.6,26.7,98.9,0,0,71.5,0,0,0,3,0,15.3,27.6
May,27,Saturday,6,15.1,62.9,87.8,28.1,335.3,0,12.8,74.7,50.1,60.5,54.1,72.8,0.1,30.3,54
May,27,Saturday,7,16.5,54.7,86.2,27.9,335.4,0,4.5,73,50.2,60.5,54.1,72.8,0.1,30.9,55
May,27,Saturday,8,18.4,7.5,490.2,143.1,625.8,0,0,477,7.5,60.5,54.1,72.8,0.2,92.6,165.1
May,27,Saturday,9,20.2,0,544.2,158.9,650.8,0,0,530.9,0,60.5,54.1,72.8,0.2,95.9,171.2
May,27,Saturday,10,22.1,0,600.9,175.6,680.9,0,0,587.7,0,60.5,54.1,72.8,0.2,99.2,177.2
May,27,Saturday,11,23,0,635.9,185.8,691.1,0,0,622.7,0,60.5,54.1,72.8,0.2,99.2,177.2
May,27,Saturday,12,24,0,634.7,186.5,1495,60.5,0,561.1,0,60.5,54.1,72.8,0.2,54.5,97.7
May,27,Saturday,13,24.9,0,729.6,206.1,784.6,126.4,0,589.9,0,60.5,54.1,72.8,0.2,54.5,97.7
May,27,Saturday,14,25.2,0,753.8,210.3,590,143.4,0,597.2,0,60.5,54.1,72.8,0.2,54.5,97.7
May,27,Saturday,15,25.6,0,765.1,213.5,899.7,157.6,0,594.3,0,60.5,54.1,72.8,0.2,54.5,97.7
May,27,Saturday,16,25.9,0,755.5,213.8,593.5,168.2,0,574,0,60.5,54.1,72.8,0.2,54.5,97.7
May,27,Saturday,17,24.8,0,638.5,190.6,489.3,118.1,0,507.2,0,60.5,54.1,72.8,0.1,24.6,44.6
May,27,Saturday,18,23.7,0,252.5,85.5,182.6,0,0,239.3,0,0,0.1,9.8,0.1,20.2,36.5
May,27,Saturday,19,22.6,0,218.3,74.3,163.1,0,0,205.2,0,0,0.1,8.6,0.1,18,32.5
May,27,Saturday,20,21.4,0,188.4,63.5,151.1,0,0,175.1,0,0,0.1,7.3,0.1,18,32.5
May,27,Saturday,21,20.2,0,165.2,55.1,133,0,0,152,0,0,0.1,6.6,0,15.8,28.5
May,27,Saturday,22,19,0,145.7,48.1,123,0,0,132.5,0,0,0.1,5.7,0,15.3,27.6
May,27,Saturday,23,18.4,0,133.9,44,118.3,0,0,120.9,0,0,0.1,5,0,15.3,27.6
May,28,Sunday,0,17.7,0,121.7,39.8,113.5,0,0,108.6,0,0,0.1,4.7,0,15.3,27.6
May,28,Sunday,1,17.1,0,110.3,35.9,109.1,0,0,97.2,0,0,0,4.1,0,15.3,27.6
May,28,Sunday,2,16.6,0,99.9,32.4,105.1,0,0,86.8,0,0,0,3.6,0,15.3,27.6
May,28,Sunday,3,16,0,88.2,28.4,100.6,0,0,75.1,0,0,0,3.1,0,15.3,27.6
May,28,Sunday,4,15.5,0,81.2,26,97.9,0,0,68.1,0,0,0,2.7,0,15.3,27.6
May,28,Sunday,5,16.8,0,121.9,39.5,113,0,0,108.8,0,0,0,4.4,0,15.3,27.6
May,28,Sunday,6,18.2,0,163.3,53.6,128.7,0,0,150.3,0,0,0.1,5.9,0,15.3,27.6
May,28,Sunday,7,19.5,0,183.9,61,135,0,0,170.7,0,0,0.1,6.9,0,15.3,27.6
May,28,Sunday,8,21.3,0,217.2,73.1,149.5,0,0,204,0,0,0.1,8.1,0,15.8,28.5
May,28,Sunday,9,23,0,256.1,86.2,163.4,0,0,242.9,0,0,0.1,9.6,0,15.8,28.5
May,28,Sunday,10,24.8,0,302.7,103.5,196.1,0,0,289.6,0,0,0.1,11.8,0.1,19.1,34.5
May,28,Sunday,11,25.8,0,336.4,117.1,211,0,0,323.2,0,0,0.1,13,0.1,19.1,34.5
May,28,Sunday,12,26.7,0,374.8,128.4,1161.6,0,0,361.6,0,0,0.2,14.6,0.1,21.3,38.6
May,28,Sunday,13,27.7,0,408.9,139,443.4,0,0,395.8,0,0,0.2,15.8,0.1,21.3,38.6
May,28,Sunday,14,27,0,409.7,136.8,242.4,0,0,396.4,0,0,0.2,15.8,0.1,21.3,38.6
May,28,Sunday,15,26.2,0,399.7,132.1,543.9,0,0,386.6,0,0,0.1,15.4,0.1,21.3,38.6
May,28,Sunday,16,25.5,0,379.4,125.4,229.7,0,0,366.4,0,0,0.1,14.4,0.1,21.3,38.6
May,28,Sunday,17,23.6,0,338.1,111.1,207.6,0,0,325,0,0,0.1,12.8,0.1,19.1,34.5
May,28,Sunday,18,21.8,0,296.7,97.7,182.8,0,0,283.6,0,0,0.1,11.1,0,16.9,30.5
May,28,Sunday,19,19.9,0,247.1,81.5,159.9,0,0,233.9,0,0,0.1,9.3,0,15.3,27.6
May,28,Sunday,20,18.5,0,217.2,71.5,148.7,0,0,204.1,0,0,0.1,8,0,15.3,27.6
May,28,Sunday,21,17,0,189.5,61.6,137.7,0,0,176.3,0,0,0.1,7.1,0,15.3,27.6
May,28,Sunday,22,15.6,0,162.8,52.3,127.3,0,0,149.7,0,0,0.1,5.8,0,15.3,27.6
May,28,Sunday,23,15.1,0,141.2,45.1,119.5,0,0,128,0,0,0.1,5.3,0,15.3,27.6
May,29,Monday,0,14.6,0,121.7,38.7,112.4,0,0,108.5,0,0,0,4.5,0,15.3,27.6
May,29,Monday,1,14.1,0,103,32.6,105.6,0,0,89.8,0,0,0,3.6,0,15.3,27.6
May,29,Monday,2,13.5,0,86.1,27.1,99.4,0,0,72.8,0,0,0,3.1,0,15.3,27.6
May,29,Monday,3,12.9,0,70.7,22.2,93.8,0,0,57.6,0,0,0,2.5,0,15.3,27.6
May,29,Monday,4,12.3,0,57.2,17.9,92.2,0,0,44.1,0,0,0,2,0,15.3,27.6
May,29,Monday,5,12.3,0,80.3,25,142.3,0,0,67.2,0,0,0,2.9,0.1,30.3,54
May,29,Monday,6,12.3,66.1,61.9,19.3,326.5,0,29.7,48.7,36.4,60.5,54.1,72.8,0.1,30.3,54
May,29,Monday,7,12.3,66.1,103.8,32.4,516.9,0,29.7,90.6,36.4,60.5,54.1,72.8,0.2,91.5,163.1
May,29,Monday,8,13.4,41,329.7,102.6,1101.7,0,23.1,316.4,17.9,60.5,54.1,72.8,0.5,273.3,487.6
May,29,Monday,9,14.4,19.9,378.8,114.2,1130.4,0,17.1,365.6,2.8,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,10,15.5,16.5,404.2,120.4,1136.5,0,10.5,391,5.9,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,11,16.2,9,447.1,130.1,1146.2,0,6.2,433.9,2.8,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,12,16.8,9.5,411.3,122.7,1984,0,2.8,398.1,6.6,60.5,54.1,72.8,0.5,247.9,442.5
May,29,Monday,13,17.5,2.5,523.9,151.7,1366.7,0,0,510.7,2.5,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,14,17.5,3.8,537.1,155.3,1171.4,0,0,523.9,3.7,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,15,17.5,3.8,547.1,158,1480.7,0,0,533.9,3.7,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,16,17.5,2.5,539.2,155.9,1172,0,0,526.2,2.5,60.5,54.1,72.8,0.5,277.7,495.6
May,29,Monday,17,17.1,11.6,302.7,96.7,780.7,0,0.9,289.4,10.8,60.5,54.1,72.8,0.3,158.8,283.3
May,29,Monday,18,16.8,13.9,215,69.7,572.1,0,2.8,201.9,11.1,60.5,54.1,72.8,0.2,95.9,171.2
May,29,Monday,19,16.4,22.6,180.3,58.3,562.6,0,5.2,167.2,17.4,60.5,54.1,72.8,0.2,95.9,171.2
May,29,Monday,20,15,46.2,123,39.3,455.4,0,13.5,109.9,32.8,60.5,54.1,72.8,0.1,65.1,116
May,29,Monday,21,13.5,71.3,93.2,29.4,427,0,22.4,80,48.8,60.5,54.1,72.8,0.1,61.8,110
May,29,Monday,22,12.1,0,80.6,25.1,139,0,0,67.3,0,0,0,2.9,0.1,30.3,54
May,29,Monday,23,11.5,0,62.2,19.3,90.5,0,0,49,0,0,0,2.2,0,15.3,27.6
May,30,Tuesday,0,10.9,0,49.8,15.3,86,0,0,36.7,0,0,0,1.7,0,15.3,27.6
May,30,Tuesday,1,10.3,0,38.6,11.8,85.4,0,0,25.4,0,0,0,1,0,15.3,27.6
May,30,Tuesday,2,9.6,0,24.7,7.5,80.5,0,0,11.5,0,0,0,0.3,0,15.3,27.6
May,30,Tuesday,3,8.8,0.1,17.2,5.2,77.8,0,0,4.1,0.1,0,0,0.2,0,15.3,27.6
May,30,Tuesday,4,8.1,0.1,15.1,4.5,77.1,0,0,1.9,0.1,0,0,0.1,0,15.3,27.6
May,30,Tuesday,5,9.8,0.1,51,15.5,131.5,0,0,37.8,0.1,0,0,1.6,0.1,30.3,54
May,30,Tuesday,6,11.5,163.8,56,17.4,324.5,0,34.4,42.9,129.3,60.5,54.1,72.8,0.1,30.3,54
May,30,Tuesday,7,13.2,76,105.5,33.2,517.7,0,24.1,92.4,51.9,60.5,54.1,72.8,0.2,91.5,163.1
May,30,Tuesday,8,14.3,24.5,334.8,104.7,1103.8,0,17.8,321.6,6.7,60.5,54.1,72.8,0.5,273.3,487.6
May,30,Tuesday,9,15.5,16.7,392.6,117.9,1134,0,10.5,379.4,6.2,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,10,16.6,8.8,433.1,127.3,1143.4,0,3.8,420,4.9,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,11,17.2,3.1,473.1,137.7,1153.9,0,0.2,459.9,2.9,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,12,17.8,2.7,472,137.8,1999.1,0,0,458.9,2.7,60.5,54.1,72.8,0.5,247.9,442.5
May,30,Tuesday,13,18.4,0,914.1,237.6,1449.3,0,0,900.9,0,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,14,18.6,0,937,244,1256.8,0,0,923.6,0,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,15,18.9,0,950.8,247.9,1567.3,0,0,937.5,0,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,16,19.1,0,949.2,247.6,1260.4,0,0,935.9,0,60.5,54.1,72.8,0.5,277.7,495.6
May,30,Tuesday,17,18.3,0,721.1,197.1,877.8,0,0,707.9,0,60.5,54.1,72.8,0.3,158.8,283.3
May,30,Tuesday,18,17.5,11.4,247.5,80.2,582.6,0,0,234.3,11.4,60.5,54.1,72.8,0.2,95.9,171.2
May,30,Tuesday,19,16.7,14.1,192.7,62.5,566.8,0,3.2,179.7,11,60.5,54.1,72.8,0.2,95.9,171.2
May,30,Tuesday,20,15.2,34.7,133.3,42.6,458.8,0,12.1,120.3,22.7,60.5,54.1,72.8,0.1,65.1,116
May,30,Tuesday,21,13.6,69,97.9,30.9,428.5,0,21.8,84.8,47.3,60.5,54.1,72.8,0.1,61.8,110
May,30,Tuesday,22,12.1,0,89.8,28,142.3,0,0,76.6,0,0,0,3.2,0.1,30.3,54
May,30,Tuesday,23,11.4,0,69.6,21.5,93.1,0,0,56.5,0,0,0,2.3,0,15.3,27.6
May,31,Wednesday,0,10.7,0,57,17.5,88.5,0,0,43.8,0,0,0,2,0,15.3,27.6
May,31,Wednesday,1,10,0,44,13.4,83.9,0,0,30.8,0,0,0,1.3,0,15.3,27.6
May,31,Wednesday,2,9.4,0,30.7,9.3,82.6,0,0,17.7,0,0,0,0.7,0,15.3,27.6
May,31,Wednesday,3,8.9,0,21.2,6.4,79.2,0,0,8,0,0,0,0.3,0,15.3,27.6
May,31,Wednesday,4,8.3,0.1,18.1,5.4,78.1,0,0,5,0.1,0,0,0.3,0,15.3,27.6
May,31,Wednesday,5,10.8,0,73.3,22.6,139.5,0,0,60.1,0,0,0,2.7,0.1,30.3,54
May,31,Wednesday,6,13.2,99.1,77.2,24.3,331.5,0,24.1,64.1,75,60.5,54.1,72.8,0.1,30.3,54
May,31,Wednesday,7,15.7,46.3,130.6,41.9,526.5,0,9.1,117.4,37.3,60.5,54.1,72.8,0.2,91.5,163.1
May,31,Wednesday,8,17.2,4.3,370.9,114.3,1113.3,0,0.2,357.6,4,60.5,54.1,72.8,0.5,273.3,487.6
May,31,Wednesday,9,18.7,0,819.4,212.9,1225.7,0,0,806.2,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,10,20.2,0,885.4,231,1243.7,0,0,872.1,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,11,20.8,0,922.2,241.3,1254,0,0,908.9,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,12,21.3,0,893,233.6,2091.5,0,0,879.7,0,60.5,54.1,72.8,0.5,247.9,442.5
May,31,Wednesday,13,21.9,0,987.9,259.9,1471.7,0,0,974.3,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,14,22,0,1004.2,264.4,1277.4,0,0,990.5,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,15,22.2,0,1027.8,303.8,1635.9,0,0,1002.2,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,16,22.2,0,1026.9,303.6,1329.1,0,0,1001.2,0,60.5,54.1,72.8,0.5,277.7,495.6
May,31,Wednesday,17,21.5,0,787.4,206.3,887,0,0,774.2,0,60.5,54.1,72.8,0.3,158.8,283.3
May,31,Wednesday,18,20.8,0,650.4,188.5,687.5,0,0,637.4,0,60.5,54.1,72.8,0.2,95.9,171.2
May,31,Wednesday,19,20.1,0,609,176.6,677.6,0,0,595.8,0,60.5,54.1,72.8,0.2,95.9,171.2
May,31,Wednesday,20,18.2,0,489,142.7,555.5,0,0,475.8,0,60.5,54.1,72.8,0.1,65.1,116
May,31,Wednesday,21,16.1,26.6,126.8,40.9,438.5,0,6.8,113.5,19.7,60.5,54.1,72.8,0.1,61.8,110
May,31,Wednesday,22,14.2,0,113.8,36.1,151.5,0,0,100.5,0,0,0,4.5,0.1,30.3,54
May,31,Wednesday,23,13,0,89.8,28.2,100.6,0,0,76.8,0,0,0,3.2,0,15.3,27.6
Jun,1,Thursday,0,11.9,0,73.1,22.7,94.4,0,0,59.9,0,0,0,2.5,0,15.3,27.6
Jun,1,Thursday,1,11.6,0,63.7,19.8,91.1,0,0,50.6,0,0,0,2.2,0,15.3,27.6
Jun,1,Thursday,2,11.3,0,52.4,16.2,87,0,0,39.3,0,0,0,1.7,0,15.3,27.6
Jun,1,Thursday,3,11.1,0,43.9,13.6,84,0,0,30.8,0,0,0,1.1,0,15.3,27.6
